"","X","Invoice","StockCode","Description","Quantity","InvoiceDate","Price","Customer.ID","Country","Revenue"
"1181",370024,525097,"22586","FELTCRAFT HAIRBAND PINK AND BLUE",12,"2010-10-04 09:37:00",0.85,17621,"United Kingdom",10.2
"1182",277817,516433,"85061W","WHITE JEWELLED HEART DECORATION",3,"2010-07-20 11:57:00",0.85,12748,"United Kingdom",2.55
"1183",463478,533133,"21818","GLITTER CHRISTMAS HEART ",5,"2010-11-16 12:50:00",0.85,15850,"United Kingdom",4.25
"1184",203957,509047,"22634","CHILDS BREAKFAST SET SPACEBOY ",8,"2010-05-20 10:42:00",8.5,13952,"United Kingdom",68
"1185",318194,520392,"21930","JUMBO STORAGE BAG SKULLS",20,"2010-08-25 15:40:00",1.95,16456,"United Kingdom",39
"1186",730141,554684,"35651","VINTAGE BEAD PINK SCARF ",1,"2011-05-25 16:28:00",1.65,16448,"United Kingdom",1.65
"1187",325241,521129,"21948","SET OF 6 CAKE CHOPSTICKS",6,"2010-09-02 12:36:00",1.25,16746,"United Kingdom",7.5
"1188",1052806,580705,"23236","STORAGE TIN VINTAGE DOILY ",6,"2011-12-05 16:28:00",2.89,12683,"France",17.34
"1189",63051,494989,"22115","METAL SIGN EMPIRE TEA",2,"2010-01-20 11:49:00",2.95,14556,"United Kingdom",5.9
"1190",827320,563355,"22548","HEADS AND TAILS SPORTING FUN",12,"2011-08-15 14:39:00",1.25,14156,"EIRE",15
"1191",574230,540473,"21204","DAISIES  HONEYCOMB GARLAND ",3,"2011-01-07 14:31:00",1.65,17284,"United Kingdom",4.95
"1192",81064,496829,"22073","RETRO SPOT STORAGE JAR",16,"2010-02-04 10:56:00",3.75,14607,"United Kingdom",60
"1193",72331,495947,"20972","PINK CREAM FELT CRAFT TRINKET BOX ",3,"2010-01-27 16:41:00",1.25,12484,"Spain",3.75
"1194",262174,514680,"21231","SWEETHEART CERAMIC TRINKET BOX",3,"2010-07-05 13:53:00",1.25,16444,"United Kingdom",3.75
"1195",1020813,578302,"22842","BISCUIT TIN VINTAGE RED",2,"2011-11-23 15:23:00",6.75,16057,"United Kingdom",13.5
"1196",475060,534154,"22746","POPPY'S PLAYHOUSE LIVINGROOM ",1,"2010-11-21 12:29:00",2.1,16007,"United Kingdom",2.1
"1197",158314,504473,"20726","LUNCH BAG WOODLAND",20,"2010-04-14 08:53:00",1.65,17594,"United Kingdom",33
"1198",327196,521352,"20712","JUMBO BAG WOODLAND ANIMALS",20,"2010-09-03 14:40:00",1.95,17428,"United Kingdom",39
"1199",3233,489671,"84992","72 SWEETHEART FAIRY CAKE CASES",120,"2009-12-02 08:58:00",0.42,14135,"United Kingdom",50.4
"1200",424180,529939,"71038","WHITE HANGING BEADS CANDLE HOLDER",2,"2010-10-31 14:50:00",5.45,14805,"United Kingdom",10.9
"1201",364635,524723,"20685","DOORMAT RED SPOT",2,"2010-09-30 13:57:00",7.95,16214,"United Kingdom",15.9
"1202",297122,518331,"22295","HEART FILIGREE DOVE LARGE",72,"2010-08-06 12:33:00",1.65,15980,"United Kingdom",118.8
"1203",758309,557349,"20719","WOODLAND CHARLOTTE BAG",10,"2011-06-20 10:34:00",0.85,16717,"United Kingdom",8.5
"1204",241421,512741,"21537","RED RETROSPOT PUDDING BOWL",1,"2010-06-17 14:37:00",4.25,14667,"United Kingdom",4.25
"1205",863660,566518,"23196","VINTAGE LEAF MAGNETIC NOTEPAD",2,"2011-09-13 11:24:00",1.45,17779,"United Kingdom",2.9
"1206",210482,509743,"20712","JUMBO BAG WOODLAND ANIMALS",1,"2010-05-25 13:21:00",1.95,17841,"United Kingdom",1.95
"1207",927712,571476,"84673B","BLUE FLY SWAT",3,"2011-10-17 14:51:00",0.65,13546,"United Kingdom",1.95
"1208",733751,555109,"21471","STRAWBERRY RAFFIA FOOD COVER",2,"2011-05-31 14:19:00",3.75,16023,"United Kingdom",7.5
"1209",628677,545056,"21232","STRAWBERRY CERAMIC TRINKET BOX",4,"2011-02-27 12:48:00",1.25,16745,"United Kingdom",5
"1210",906876,569866,"23205","CHARLOTTE BAG VINTAGE ALPHABET ",20,"2011-10-06 14:50:00",0.85,12757,"Portugal",17
"1211",876515,567660,"22942","CHRISTMAS LIGHTS 10 SANTAS ",2,"2011-09-21 15:02:00",8.5,17731,"United Kingdom",17
"1212",718987,553538,"84988","SET OF 72 PINK HEART PAPER DOILIES",2,"2011-05-17 15:26:00",1.45,15855,"United Kingdom",2.9
"1213",404131,528089,"22212","FOUR HOOK  WHITE LOVEBIRDS",5,"2010-10-20 13:12:00",2.1,14449,"United Kingdom",10.5
"1214",651595,547063,"21875","KINGS CHOICE MUG",6,"2011-03-20 13:33:00",1.25,14769,"United Kingdom",7.5
"1215",754953,557057,"23292","SPACE BOY CHILDRENS CUP",16,"2011-06-16 14:46:00",1.25,16843,"United Kingdom",20
"1216",690245,550670,"22712","CARD DOLLY GIRL ",12,"2011-04-20 10:04:00",0.42,17734,"United Kingdom",5.04
"1217",276827,516303,"22512","DOORSTOP RACING CAR DESIGN",1,"2010-07-19 13:11:00",3.75,14606,"United Kingdom",3.75
"1218",348543,523313,"22423","REGENCY CAKESTAND 3 TIER",4,"2010-09-21 13:21:00",12.75,14936,"Channel Islands",51
"1219",449275,532107,"22588","CARD HOLDER GINGHAM HEART",10,"2010-11-10 16:31:00",2.55,17293,"United Kingdom",25.5
"1220",366458,524944,"21904","HOUSE WRECKING METAL SIGN ",2,"2010-10-01 12:24:00",2.1,15276,"United Kingdom",4.2
"1221",497469,535907,"22207","FRYING PAN UNION FLAG",84,"2010-11-29 11:26:00",3.75,17389,"United Kingdom",315
"1222",92379,498104,"90189A","SILVER 2 STRAND NECKLACE-LEAF CHARM",2,"2010-02-16 13:49:00",7.5,13503,"United Kingdom",15
"1223",463734,533138,"84596E","SMALL LICORICE DES PINK BOWL",8,"2010-11-16 13:01:00",1.25,12748,"United Kingdom",10
"1224",515416,537382,"84347","ROTATING SILVER ANGELS T-LIGHT HLDR",6,"2010-12-06 13:13:00",2.55,16710,"United Kingdom",15.3
"1225",193371,507713,"22423","REGENCY CAKESTAND 3 TIER",1,"2010-05-11 11:30:00",12.75,13943,"United Kingdom",12.75
"1226",1031860,579141,"22071","SMALL WHITE RETROSPOT MUG IN BOX ",1,"2011-11-28 13:06:00",3.75,17019,"United Kingdom",3.75
"1227",223688,511063,"22385","JUMBO BAG SPACEBOY DESIGN",2,"2010-06-06 12:45:00",1.95,15988,"United Kingdom",3.9
"1228",142469,502889,"21901","KEY FOB , BACK DOOR ",24,"2010-03-29 11:38:00",0.53,17448,"United Kingdom",12.72
"1229",749874,556521,"82578","KITCHEN METAL SIGN",2,"2011-06-13 11:15:00",0.55,14573,"United Kingdom",1.1
"1230",554630,538709,"85035C","ROSE 3 WICK MORRIS BOX CANDLE",1,"2010-12-14 10:46:00",4.25,16442,"United Kingdom",4.25
"1231",792812,560295,"21544","SKULLS  WATER TRANSFER TATTOOS ",72,"2011-07-18 10:21:00",0.85,16681,"United Kingdom",61.2
"1232",130649,501828,"84970L","SINGLE HEART ZINC T-LIGHT HOLDER",12,"2010-03-19 15:45:00",0.95,15218,"United Kingdom",11.4
"1233",289293,517545,"22454","MEASURING TAPE RUSSIAN DOLL RED",1,"2010-07-29 17:02:00",2.95,17920,"United Kingdom",2.95
"1234",731271,554839,"23194","GYMKHANA TREASURE BOOK BOX",4,"2011-05-26 17:15:00",2.25,14056,"United Kingdom",9
"1235",691903,550918,"84279B","CHERRY BLOSSOM DECORATIVE FLASK",4,"2011-04-21 14:03:00",3.75,17630,"United Kingdom",15
"1236",1006357,577320,"22621","TRADITIONAL KNITTING NANCY",12,"2011-11-18 13:44:00",1.65,13880,"United Kingdom",19.8
"1237",512930,537224,"21889","WOODEN BOX OF DOMINOES",4,"2010-12-05 16:24:00",1.25,13174,"United Kingdom",5
"1238",1014926,578016,"23399","HOME SWEET HOME HANGING HEART",5,"2011-11-22 13:02:00",0.85,14506,"United Kingdom",4.25
"1239",81432,496872,"47590B","PINK HAPPY BIRTHDAY BUNTING",1,"2010-02-04 13:34:00",5.45,14648,"United Kingdom",5.45
"1240",6936,490008,"22309","TEA COSY RED  STRIPE",1,"2009-12-03 12:10:00",2.55,15768,"United Kingdom",2.55
"1241",397040,527412,"22846","BREAD BIN DINER STYLE RED ",1,"2010-10-17 15:05:00",16.95,15367,"United Kingdom",16.95
"1242",670040,548757,"22361","GLASS JAR DAISY FRESH COTTON WOOL",6,"2011-04-04 12:31:00",2.95,17419,"United Kingdom",17.7
"1243",856588,565971,"21931","JUMBO STORAGE BAG SUKI",3,"2011-09-08 11:27:00",2.08,13571,"United Kingdom",6.24
"1244",122894,501133,"21154","RED SPOTTY OVEN GLOVE ",10,"2010-03-14 10:10:00",1.25,17920,"United Kingdom",12.5
"1245",74503,496200,"20694","FLORAL PINK MONSTER",4,"2010-01-29 12:35:00",3.75,13480,"United Kingdom",15
"1246",783092,559538,"21901","KEY FOB , BACK DOOR ",2,"2011-07-10 12:25:00",0.65,16880,"United Kingdom",1.3
"1247",372581,525335,"17038","PORCELAIN BUDAH INCENSE HOLDER",100,"2010-10-05 11:24:00",0.07,14298,"United Kingdom",7
"1248",986778,575936,"23231","WRAP  VINTAGE DOILY ",25,"2011-11-13 11:21:00",0.42,17041,"United Kingdom",10.5
"1249",136044,502427,"21790","VINTAGE SNAP CARDS",24,"2010-03-24 12:33:00",0.85,17019,"United Kingdom",20.4
"1250",915391,570488,"79321","CHILLI LIGHTS",1,"2011-10-10 17:12:00",12.46,14096,"United Kingdom",12.46
"1251",1020263,578275,"22306","SILVER MUG BONE CHINA TREE OF LIFE",1,"2011-11-23 13:46:00",1.06,15916,"United Kingdom",1.06
"1252",607699,543193,"22839","3 TIER CAKE TIN GREEN AND CREAM",4,"2011-02-04 12:18:00",14.95,13725,"United Kingdom",59.8
"1253",161795,504865,"20718","RED SPOTTY SHOPPER BAG",10,"2010-04-18 12:18:00",1.25,17346,"United Kingdom",12.5
"1254",90598,497922,"21232","STRAWBERRY CERAMIC TRINKET BOX",12,"2010-02-14 15:47:00",1.25,14909,"United Kingdom",15
"1255",83043,497027,"21718","RED METAL BEACH SPADE ",12,"2010-02-05 13:17:00",1.25,13658,"United Kingdom",15
"1256",1031459,579116,"21724","PANDA AND BUNNIES STICKER SHEET",6,"2011-11-28 11:54:00",0.85,17346,"United Kingdom",5.1
"1257",612188,543595,"22827","RUSTIC  SEVENTEEN DRAWER SIDEBOARD",1,"2011-02-10 12:19:00",165,16027,"United Kingdom",165
"1258",243022,512919,"22180","RETRO SPOT LAMP",2,"2010-06-18 16:17:00",9.95,18044,"United Kingdom",19.9
"1259",376155,525747,"22682","FRENCH BLUE METAL DOOR SIGN, 7",10,"2010-10-07 09:28:00",1.25,13382,"United Kingdom",12.5
"1260",377641,525857,"21288","STRIPEY CHOCOLATE NESTING BOXES",1,"2010-10-07 13:09:00",2.95,17860,"United Kingdom",2.95
"1261",1018635,578171,"22817","CARD SUKI BIRTHDAY",12,"2011-11-23 11:36:00",0.42,17685,"United Kingdom",5.04
"1262",1023567,578510,"84755","COLOUR GLASS T-LIGHT HOLDER HANGING",8,"2011-11-24 13:25:00",0.65,14056,"United Kingdom",5.2
"1263",723522,554008,"22383","LUNCH BAG SUKI DESIGN ",10,"2011-05-20 12:31:00",1.65,17455,"United Kingdom",16.5
"1264",62875,494930,"21977","PACK OF 60 PINK PAISLEY CAKE CASES",240,"2010-01-20 10:41:00",0.4,13027,"United Kingdom",96
"1265",423938,529934,"21929","JUMBO BAG PINK VINTAGE PAISLEY",5,"2010-10-31 14:25:00",1.95,14415,"United Kingdom",9.75
"1266",1011032,577609,"37448","CERAMIC CAKE DESIGN SPOTTED MUG",12,"2011-11-21 09:51:00",1.49,12349,"Italy",17.88
"1267",771018,558616,"22960","JAM MAKING SET WITH JARS",6,"2011-06-30 16:22:00",4.25,16045,"United Kingdom",25.5
"1268",1044636,580136,"23263","SET OF 3 WOODEN HEART DECORATIONS",12,"2011-12-01 19:42:00",1.25,17841,"United Kingdom",15
"1269",100296,498877,"20726","LUNCH BAG WOODLAND",3,"2010-02-23 12:31:00",1.65,13052,"United Kingdom",4.95
"1270",65233,495225,"22252","BIRDCAGE DECORATION TEALIGHT HOLDER",6,"2010-01-21 17:43:00",1.25,17180,"United Kingdom",7.5
"1271",869866,567062,"22077","6 RIBBONS RUSTIC CHARM",12,"2011-09-16 11:48:00",1.95,16108,"United Kingdom",23.4
"1272",647545,546850,"22474","SPACEBOY TV DINNER TRAY",1,"2011-03-17 13:20:00",4.95,13268,"United Kingdom",4.95
"1273",188811,507297,"22384","LUNCH BAG PINK RETROSPOT",10,"2010-05-07 14:44:00",1.65,13313,"United Kingdom",16.5
"1274",277211,516322,"48187","DOORMAT NEW ENGLAND",1,"2010-07-19 15:17:00",7.49,17320,"United Kingdom",7.49
"1275",148573,503543,"47597","NEW ENGLAND TEATOWELS",1,"2010-04-01 14:23:00",2.55,17993,"United Kingdom",2.55
"1276",603268,542788,"22692","DOORMAT WELCOME TO OUR HOME",4,"2011-02-01 10:37:00",7.95,16570,"United Kingdom",31.8
"1277",644469,546520,"10135","COLOURING PENCILS BROWN TUBE",60,"2011-03-14 12:28:00",0.42,14911,"EIRE",25.2
"1278",290039,517629,"20726","LUNCH BAG WOODLAND",10,"2010-07-30 12:21:00",1.65,14291,"United Kingdom",16.5
"1279",657966,547667,"22960","JAM MAKING SET WITH JARS",6,"2011-03-24 13:25:00",4.25,16700,"United Kingdom",25.5
"1280",107273,499664,"21658","GLASS  BEURRE DISH",4,"2010-03-01 15:36:00",3.95,14257,"United Kingdom",15.8
"1281",647621,546851,"21320","GLASS CHALICE GREEN  LARGE ",6,"2011-03-17 13:23:00",2.55,12480,"Germany",15.3
"1282",1063127,581334,"23264","SET OF 3 WOODEN SLEIGH DECORATIONS",12,"2011-12-08 12:07:00",1.25,17841,"United Kingdom",15
"1283",496615,535831,"21371","MIRRORED WALL ART POPPIES",24,"2010-11-29 09:38:00",0.85,12767,"Korea",20.4
"1284",910199,570178,"22708","WRAP DOLLY GIRL",25,"2011-10-07 14:23:00",0.42,16558,"United Kingdom",10.5
"1285",523257,538035,"20728","LUNCH BAG CARS BLUE",3,"2010-12-09 13:03:00",1.65,16065,"United Kingdom",4.95
"1286",3518,489702,"20960","WATERMELON BATH SPONGE",10,"2009-12-02 10:52:00",1.25,17511,"United Kingdom",12.5
"1287",846395,565117,"23280","FOLDING BUTTERFLY MIRROR HOT PINK ",12,"2011-09-01 11:33:00",0.83,13089,"United Kingdom",9.96
"1288",936714,572212,"22773","GREEN DRAWER KNOB ACRYLIC EDWARDIAN",12,"2011-10-21 12:25:00",1.25,13918,"United Kingdom",15
"1289",710356,552714,"22961","JAM MAKING SET PRINTED",12,"2011-05-11 09:28:00",1.45,17164,"United Kingdom",17.4
"1290",588986,541575,"21244","BLUE POLKADOT PLATE ",8,"2011-01-19 13:21:00",1.69,15311,"United Kingdom",13.52
"1291",182334,506709,"21895","POTTING SHED SOW 'N' GROW SET",1,"2010-05-02 15:10:00",4.25,15426,"United Kingdom",4.25
"1292",674124,549250,"20755","BLUE PAISLEY POCKET BOOK",3,"2011-04-07 12:10:00",0.85,14446,"United Kingdom",2.55
"1293",196046,508173,"47566","PARTY BUNTING",1,"2010-05-13 11:57:00",4.65,13888,"United Kingdom",4.65
"1294",310079,519611,"22683","FRENCH BLUE METAL DOOR SIGN, 8",5,"2010-08-18 17:30:00",1.25,16984,"United Kingdom",6.25
"1295",238853,512522,"22198","LARGE POPCORN HOLDER ",6,"2010-06-16 11:48:00",1.65,16550,"United Kingdom",9.9
"1296",708421,552631,"22273","FELTCRAFT DOLL MOLLY",6,"2011-05-10 12:55:00",2.95,12684,"France",17.7
"1297",921263,571046,"22608","PENS ASSORTED FUNKY JEWELED ",36,"2011-10-13 13:35:00",0.19,18096,"United Kingdom",6.84
"1298",876263,567656,"22910","PAPER CHAIN KIT VINTAGE CHRISTMAS",6,"2011-09-21 14:40:00",5.79,14096,"United Kingdom",34.74
"1299",1045560,580260,"82482","WOODEN PICTURE FRAME WHITE FINISH",6,"2011-12-02 12:36:00",2.95,14085,"United Kingdom",17.7
"1300",281907,516872,"20685","DOORMAT RED SPOT",2,"2010-07-23 12:59:00",7.49,13874,"United Kingdom",14.98
"1301",623422,544662,"20975","12 PENCILS SMALL TUBE RED RETROSPOT",1,"2011-02-22 14:10:00",0.65,12845,"United Kingdom",0.65
"1302",221179,510942,"20725","LUNCH BAG RED SPOTTY",10,"2010-06-04 10:37:00",1.65,13715,"United Kingdom",16.5
"1303",222812,511039,"21989","PACK OF 20 SKULL PAPER NAPKINS",4,"2010-06-06 11:19:00",0.85,17589,"United Kingdom",3.4
"1304",267807,515316,"20974","12 PENCILS SMALL TUBE SKULL",2,"2010-07-11 11:02:00",0.65,16693,"United Kingdom",1.3
"1305",887036,568346,"85131D","BEADED CRYSTAL HEART PINK ON STICK",15,"2011-09-26 15:28:00",0.83,14096,"United Kingdom",12.45
"1306",386662,526614,"22866","HAND WARMER SCOTTY DOG DESIGN",12,"2010-10-12 12:22:00",2.1,13590,"United Kingdom",25.2
"1307",452244,532364,"21174","POTTERING IN THE SHED METAL SIGN",4,"2010-11-11 17:28:00",1.95,14713,"United Kingdom",7.8
"1308",445585,531815,"21145","ANTIQUE GLASS PLACE SETTING",12,"2010-11-09 16:51:00",1.25,14217,"United Kingdom",15
"1309",923184,571201,"22142","CHRISTMAS CRAFT WHITE FAIRY ",12,"2011-10-14 12:28:00",1.25,14937,"Channel Islands",15
"1310",664164,548208,"21746","SMALL RED RETROSPOT WINDMILL",12,"2011-03-29 17:12:00",1.25,14189,"United Kingdom",15
"1311",1020916,578305,"22801","ANTIQUE GLASS PEDESTAL BOWL",28,"2011-11-23 15:44:00",3.39,14088,"United Kingdom",94.92
"1312",626768,544911,"22926","IVORY GIANT GARDEN THERMOMETER",2,"2011-02-24 15:01:00",5.95,16838,"United Kingdom",11.9
"1313",357,489514,"37485","ENGLISH ROSE TEA SET IN GIFT BOX",2,"2009-12-01 11:21:00",4.65,15311,"United Kingdom",9.3
"1314",856952,566018,"22211","WOOD STAMP SET FLOWERS",4,"2011-09-08 12:42:00",0.83,13137,"United Kingdom",3.32
"1315",876379,567656,"20936","FORKED CACTUS CANDLE",1,"2011-09-21 14:40:00",5.79,14096,"United Kingdom",5.79
"1316",330775,521663,"85038","6 CHOCOLATE LOVE HEART T-LIGHTS",6,"2010-09-07 14:46:00",2.1,15367,"United Kingdom",12.6
"1317",860739,566281,"22028","PENNY FARTHING BIRTHDAY CARD",24,"2011-09-11 14:15:00",0.42,12748,"United Kingdom",10.08
"1318",841167,564734,"21624","VINTAGE UNION JACK DOORSTOP",1,"2011-08-28 13:32:00",5.95,12484,"Spain",5.95
"1319",260638,514516,"21974","SET OF 36 PAISLEY FLOWER DOILIES",3,"2010-07-04 14:27:00",1.45,17406,"United Kingdom",4.35
"1320",967903,574673,"20973","12 PENCIL SMALL TUBE WOODLAND",2,"2011-11-06 12:26:00",0.65,15555,"United Kingdom",1.3
"1321",1010183,577539,"35095A","BLUE VICTORIAN FABRIC OVAL BOX",24,"2011-11-20 14:24:00",0.42,14547,"United Kingdom",10.08
"1322",208391,509455,"84327A","PINK JUMPER LARRY THE LAMB",6,"2010-05-24 10:09:00",1.69,17448,"United Kingdom",10.14
"1323",359014,524186,"22158","3 HEARTS HANGING DECORATION RUSTIC",16,"2010-09-28 09:12:00",2.95,15270,"United Kingdom",47.2
"1324",503237,536398,"21844","RED RETROSPOT MUG",6,"2010-12-01 10:52:00",2.95,13448,"United Kingdom",17.7
"1325",434708,530916,"22374","AIRLINE BAG VINTAGE JET SET RED",4,"2010-11-04 16:16:00",4.25,12958,"United Kingdom",17
"1326",369631,525080,"48194","DOORMAT HEARTS",2,"2010-10-03 15:37:00",7.95,13213,"United Kingdom",15.9
"1327",884302,568165,"21411","GINGHAM HEART  DOORSTOP RED",6,"2011-09-25 12:42:00",4.25,17131,"United Kingdom",25.5
"1328",734490,555156,"23299","FOOD COVER WITH BEADS SET 2 ",6,"2011-06-01 07:37:00",3.75,15643,"United Kingdom",22.5
"1329",922676,571125,"22995","TRAVEL CARD WALLET SUKI",72,"2011-10-14 09:48:00",0.42,16394,"United Kingdom",30.24
"1330",301377,518752,"22271","FELTCRAFT DOLL ROSIE",6,"2010-08-11 12:39:00",2.95,17716,"United Kingdom",17.7
"1331",495742,535796,"22743","MAKE YOUR OWN FLOWERPOWER CARD KIT",3,"2010-11-28 14:41:00",2.95,17322,"United Kingdom",8.85
"1332",266047,515121,"21843","RED RETROSPOT CAKE STAND",1,"2010-07-08 13:49:00",10.95,15005,"United Kingdom",10.95
"1333",814145,562203,"21380","WOODEN HAPPY BIRTHDAY GARLAND",12,"2011-08-03 12:50:00",2.95,16102,"United Kingdom",35.4
"1334",275306,516158,"22595","CHRISTMAS GINGHAM HEART",48,"2010-07-18 11:49:00",0.85,16950,"United Kingdom",40.8
"1335",741460,555810,"23207","LUNCH BAG ALPHABET DESIGN",10,"2011-06-07 11:39:00",1.65,17091,"United Kingdom",16.5
"1336",622253,544586,"21164","HOME SWEET HOME METAL SIGN ",4,"2011-02-21 15:04:00",2.95,17338,"United Kingdom",11.8
"1337",522131,537844,"85174","S/4 CACTI CANDLES",1,"2010-12-08 15:17:00",4.95,17999,"United Kingdom",4.95
"1338",155182,504140,"21270","ANTIQUE CREAM CUTLERY CUPBOARD",2,"2010-04-11 12:45:00",12.75,16814,"United Kingdom",25.5
"1339",950660,573311,"21929","JUMBO BAG PINK VINTAGE PAISLEY",1,"2011-10-28 16:45:00",2.08,14071,"United Kingdom",2.08
"1340",812889,562102,"22384","LUNCH BAG PINK POLKADOT",20,"2011-08-02 14:21:00",1.65,13089,"United Kingdom",33
"1341",254929,513971,"22089","PAPER BUNTING VINTAGE PAISLEY",6,"2010-06-29 16:12:00",2.95,12695,"France",17.7
"1342",325807,521172,"21056","DOCTOR'S BAG SOFT TOY",2,"2010-09-02 15:35:00",8.95,12451,"Switzerland",17.9
"1343",943086,572668,"21499","BLUE POLKADOT WRAP",25,"2011-10-25 13:07:00",0.42,18045,"United Kingdom",10.5
"1344",835402,564147,"21672","WHITE SPOT RED CERAMIC DRAWER KNOB",12,"2011-08-23 12:21:00",1.25,14004,"United Kingdom",15
"1345",826784,563256,"23209","LUNCH BAG VINTAGE DOILY ",10,"2011-08-15 12:07:00",1.65,18143,"United Kingdom",16.5
"1346",338970,522443,"85099B","JUMBO BAG RED RETROSPOT",1,"2010-09-14 14:30:00",1.95,15998,"United Kingdom",1.95
"1347",937356,572238,"23308","SET OF 60 VINTAGE LEAF CAKE CASES ",24,"2011-10-21 14:50:00",0.55,15819,"United Kingdom",13.2
"1348",166165,505086,"20705","MRS ROBOT SOFT TOY",20,"2010-04-20 10:22:00",6.35,12931,"United Kingdom",127
"1349",309183,519575,"85152","HAND OVER THE CHOCOLATE   SIGN ",24,"2010-08-18 12:42:00",2.1,18215,"United Kingdom",50.4
"1350",234180,512072,"21034","REX CASH+CARRY JUMBO SHOPPER",1,"2010-06-13 11:39:00",0.95,13619,"United Kingdom",0.95
"1351",169668,505504,"84937","KASHMIR FOLKART TUMBLERS",6,"2010-04-22 14:09:00",2.1,16279,"United Kingdom",12.6
"1352",1019017,578233,"84380","SET OF 3 BUTTERFLY COOKIE CUTTERS",4,"2011-11-23 12:20:00",1.45,14049,"United Kingdom",5.8
"1353",438255,531334,"21820","GLITTER HEART GARLAND WITH BELLS ",6,"2010-11-07 12:35:00",3.75,16416,"United Kingdom",22.5
"1354",809722,561868,"84755","COLOUR GLASS T-LIGHT HOLDER HANGING",8,"2011-07-31 11:26:00",0.65,16813,"United Kingdom",5.2
"1355",68048,495395,"22156","HEART DECORATION WITH PEARLS ",6,"2010-01-24 15:54:00",0.85,14986,"United Kingdom",5.1
"1356",208699,509476,"22419","LIPSTICK PEN RED",12,"2010-05-24 11:21:00",0.36,17448,"United Kingdom",4.32
"1357",906250,569836,"23206","LUNCH BAG APPLE DESIGN",20,"2011-10-06 13:06:00",1.65,12910,"United Kingdom",33
"1358",457512,532763,"22559","SEASIDE FLYING DISC",1,"2010-11-14 14:00:00",1.25,12748,"United Kingdom",1.25
"1359",885254,568198,"22469","HEART OF WICKER SMALL",6,"2011-09-25 14:52:00",1.65,16771,"United Kingdom",9.9
"1360",64527,495153,"21534","DAIRY MAID LARGE MILK JUG",1,"2010-01-21 12:10:00",4.95,14527,"United Kingdom",4.95
"1361",433071,530809,"22651","GENTLEMAN SHIRT REPAIR KIT ",4,"2010-11-04 13:02:00",0.85,13772,"United Kingdom",3.4
"1362",282947,516922,"21726","MULTI HEARTS  STICKERS",2,"2010-07-25 11:46:00",0.85,15727,"United Kingdom",1.7
"1363",990033,576137,"82494L","WOODEN FRAME ANTIQUE WHITE ",48,"2011-11-14 10:45:00",2.55,15482,"United Kingdom",122.4
"1364",897136,569223,"21504","SKULLS GREETING CARD",12,"2011-10-02 13:49:00",0.42,16283,"United Kingdom",5.04
"1365",907883,569900,"21015","DARK BIRD HOUSE TREE DECORATION",24,"2011-10-06 16:17:00",0.29,17651,"United Kingdom",6.96
"1366",712190,552880,"22714","CARD BIRTHDAY COWBOY",12,"2011-05-12 09:59:00",0.42,18245,"United Kingdom",5.04
"1367",176149,506136,"21550","CERAMIC BIRDHOUSE CRESTED TIT LARGE",12,"2010-04-27 15:29:00",5.45,14882,"United Kingdom",65.4
