Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Revenue,week,month,year
506709,84992,72 SWEETHEART FAIRY CAKE CASES,2,2010-05-02T15:10:00Z,0.55,15426,United Kingdom,1.1,18,5,2010
499894,22494,EMERGENCY FIRST AID TIN,1,2010-03-03T11:40:00Z,1.25,14593,United Kingdom,1.25,9,3,2010
518008,22430,ENAMEL WATERING CAN CREAM,4,2010-08-04T09:39:00Z,4.95,14225,United Kingdom,19.8,31,8,2010
559529,23076,ICE CREAM SUNDAE LIP GLOSS,48,2011-07-10T12:03:00Z,1.25,14808,United Kingdom,60,28,7,2011
569653,85014B,RED RETROSPOT UMBRELLA,6,2011-10-05T12:52:00Z,5.95,12451,Switzerland,35.7,40,10,2011
523013,20996,JAZZ HEARTS ADDRESS BOOK,24,2010-09-20T10:15:00Z,0.42,15599,United Kingdom,10.08,38,9,2010
570733,23312,VINTAGE CHRISTMAS GIFT SACK,7,2011-10-12T11:33:00Z,4.15,17190,United Kingdom,29.050000000000004,41,10,2011
548728,21495,SKULLS AND CROSSBONES WRAP,25,2011-04-04T09:55:00Z,0.42,13198,United Kingdom,10.5,14,4,2011
531442,21257,VICTORIAN SEWING BOX MEDIUM,2,2010-11-08T12:31:00Z,7.95,14193,United Kingdom,15.9,45,11,2010
559876,20996,JAZZ HEARTS ADDRESS BOOK,2,2011-07-13T11:09:00Z,0.19,15752,United Kingdom,0.38,28,7,2011
580319,22072,RED RETROSPOT TEA CUP AND SAUCER,36,2011-12-02T15:39:00Z,1.25,15078,United Kingdom,45,48,12,2011
512725,22390,PAPERWEIGHT CHILDHOOD MEMORIES,2,2010-06-17T13:09:00Z,2.55,14508,United Kingdom,5.1,24,6,2010
526416,20719,WOODLAND CHARLOTTE BAG,1,2010-10-11T14:25:00Z,0.85,17068,United Kingdom,0.85,41,10,2010
560839,22691,DOORMAT WELCOME SUNRISE,1,2011-07-21T12:23:00Z,7.95,14527,United Kingdom,7.95,29,7,2011
557619,22624,IVORY KITCHEN SCALES,1,2011-06-21T13:58:00Z,8.5,17757,United Kingdom,8.5,25,6,2011
579411,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,1,2011-11-29T12:46:00Z,1.25,16794,United Kingdom,1.25,48,11,2011
548497,22979,PANTRY WASHING UP BRUSH,12,2011-03-31T13:43:00Z,1.45,13089,United Kingdom,17.4,13,3,2011
493873,21216,"SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",4,2010-01-07T18:34:00Z,4.95,13711,United Kingdom,19.8,1,1,2010
549522,20961,STRAWBERRY BATH SPONGE,10,2011-04-08T15:34:00Z,1.25,16873,United Kingdom,12.5,14,4,2011
566495,22326,ROUND SNACK BOXES SET OF4 WOODLAND,2,2011-09-13T11:14:00Z,2.95,15529,United Kingdom,5.9,37,9,2011
511051,21913,VINTAGE SEASIDE JIGSAW PUZZLES,3,2010-06-06T12:13:00Z,3.75,12911,United Kingdom,11.25,23,6,2010
511442,22584,PACK OF 6 PANNETONE GIFT BOXES,1,2010-06-08T12:16:00Z,2.55,17190,United Kingdom,2.55,23,6,2010
506615,22469,HEART OF WICKER SMALL,3,2010-04-30T15:57:00Z,1.65,15808,United Kingdom,4.949999999999999,18,4,2010
540014,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-01-04T11:34:00Z,2.95,14606,United Kingdom,17.700000000000003,1,1,2011
575198,22086,PAPER CHAIN KIT 50'S CHRISTMAS,12,2011-11-09T09:47:00Z,2.95,12921,United Kingdom,35.400000000000006,45,11,2011
504153,21467,CHERRY CROCHET FOOD COVER,1,2010-04-11T14:11:00Z,3.75,17068,United Kingdom,3.75,15,4,2010
506303,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,3,2010-04-29T10:43:00Z,5.95,14249,United Kingdom,17.85,17,4,2010
558635,23198,PANTRY MAGNETIC  SHOPPING LIST,3,2011-06-30T19:52:00Z,1.45,16498,United Kingdom,4.35,26,6,2011
528745,21735,TWO DOOR CURIO CABINET,1,2010-10-24T14:35:00Z,12.75,14551,United Kingdom,12.75,43,10,2010
501640,22465,HANGING METAL STAR LANTERN,48,2010-03-18T12:11:00Z,1.45,14400,United Kingdom,69.6,11,3,2010
523769,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,6,2010-09-24T10:48:00Z,2.55,17567,United Kingdom,15.3,39,9,2010
568897,23399,HOME SWEET HOME HANGING HEART,12,2011-09-29T13:17:00Z,0.85,13886,United Kingdom,10.2,39,9,2011
566581,21181,PLEASE ONE PERSON METAL SIGN,5,2011-09-13T13:47:00Z,2.1,16081,United Kingdom,10.5,37,9,2011
550145,21746,SMALL RED RETROSPOT WINDMILL,12,2011-04-14T14:15:00Z,1.25,12637,France,15,15,4,2011
514036,21080,SET/20 RED SPOTTY PAPER NAPKINS,12,2010-06-30T11:38:00Z,0.85,15615,United Kingdom,10.2,26,6,2010
560996,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,3,2011-07-22T13:53:00Z,4.25,17625,United Kingdom,12.75,29,7,2011
527021,22326,ROUND SNACK BOXES SET OF4 WOODLAND,4,2010-10-14T11:52:00Z,2.95,14680,United Kingdom,11.8,41,10,2010
533053,21733,RED HANGING HEART T-LIGHT HOLDER,6,2010-11-15T16:22:00Z,2.95,12836,United Kingdom,17.700000000000003,46,11,2010
523947,22418,10 COLOUR SPACEBOY PEN,24,2010-09-26T11:49:00Z,0.85,17596,United Kingdom,20.4,39,9,2010
576070,20717,STRAWBERRY SHOPPER BAG,6,2011-11-13T15:58:00Z,1.25,13451,United Kingdom,7.5,46,11,2011
523305,84658,WHITE STITCHED CUSHION COVER,1,2010-09-21T12:49:00Z,6.95,12751,Brazil,6.95,38,9,2010
542503,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-01-28T11:58:00Z,1.25,16327,United Kingdom,15,4,1,2011
562893,22988,SOLDIERS EGG CUP,12,2011-08-10T12:25:00Z,1.25,17442,United Kingdom,15,32,8,2011
540278,21484,CHICK GREY HOT WATER BOTTLE,1,2011-01-06T12:31:00Z,3.45,15719,United Kingdom,3.45,1,1,2011
509851,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,6,2010-05-26T09:04:00Z,8.5,14911,EIRE,51,21,5,2010
566261,21984,PACK OF 12 PINK PAISLEY TISSUES,24,2011-09-11T12:46:00Z,0.29,13372,United Kingdom,6.959999999999999,37,9,2011
532449,21733,RED HANGING HEART T-LIGHT HOLDER,32,2010-11-12T11:33:00Z,2.55,15476,United Kingdom,81.6,46,11,2010
544569,22907,PACK OF 20 NAPKINS PANTRY DESIGN,2,2011-02-21T12:58:00Z,0.85,16980,United Kingdom,1.7,8,2,2011
532010,22948,METAL DECORATION NAUGHTY CHILDREN,1,2010-11-10T12:42:00Z,0.85,17321,United Kingdom,0.85,45,11,2010
513762,82581,TOILET METAL SIGN,12,2010-06-28T12:58:00Z,0.55,12451,Switzerland,6.6000000000000005,26,6,2010
534652,21614,SET OF 12 ROSE BOTANICAL T-LIGHTS,2,2010-11-23T13:26:00Z,2.95,14170,United Kingdom,5.9,47,11,2010
497208,84464,S/60 PINK FLUFFY CHICKS IN BOX,1,2010-02-07T12:16:00Z,2.55,15584,United Kingdom,2.55,6,2,2010
524835,21427,SKULLS STORAGE BOX SMALL,6,2010-09-30T17:30:00Z,2.1,15287,United Kingdom,12.6,39,9,2010
525041,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,12,2010-10-03T12:56:00Z,2.55,14392,United Kingdom,30.6,40,10,2010
528102,22769,CHALKBOARD KITCHEN ORGANISER,1,2010-10-20T13:40:00Z,24.95,15572,United Kingdom,24.95,42,10,2010
542584,84050,PINK HEART SHAPE EGG FRYING PAN,4,2011-01-28T15:21:00Z,1.65,18016,United Kingdom,6.6,4,1,2011
510797,85175,CACTI T-LIGHT CANDLES,16,2010-06-03T17:15:00Z,0.42,17683,United Kingdom,6.72,22,6,2010
523874,22813,PACK 3 BOXES BIRD PANNETONE,12,2010-09-24T13:04:00Z,1.95,17396,United Kingdom,23.4,39,9,2010
567297,23352,ROLL WRAP 50'S RED CHRISTMAS,12,2011-09-19T12:27:00Z,1.25,15594,United Kingdom,15,38,9,2011
537137,21157,RED RETROSPOT WASHBAG,11,2010-12-05T12:43:00Z,2.1,16327,United Kingdom,23.1,49,12,2010
567890,22423,REGENCY CAKESTAND 3 TIER,1,2011-09-22T15:40:00Z,12.75,14125,United Kingdom,12.75,38,9,2011
509898,84997B,RED 3 PIECE MINI DOTS CUTLERY SET,3,2010-05-26T11:22:00Z,3.75,17179,United Kingdom,11.25,21,5,2010
572284,22326,ROUND SNACK BOXES SET OF4 WOODLAND,2,2011-10-23T12:08:00Z,2.95,16744,United Kingdom,5.9,43,10,2011
507290,21974,SET OF 36 PAISLEY FLOWER DOILIES,1,2010-05-07T14:10:00Z,1.45,14814,United Kingdom,1.45,19,5,2010
577359,23029,DRAWER KNOB CRACKLE GLAZE GREEN,12,2011-11-18T16:07:00Z,1.65,14903,United Kingdom,19.799999999999997,46,11,2011
528304,82578,KITCHEN METAL SIGN,5,2010-10-21T12:05:00Z,0.55,16550,United Kingdom,2.75,42,10,2010
525772,85033S,SET/6 SILVER REINDEER T-LIGHTS,4,2010-10-07T11:12:00Z,0.65,12748,United Kingdom,2.6,40,10,2010
543990,22768,FAMILY PHOTO FRAME CORNICE,2,2011-02-15T09:59:00Z,9.95,15122,United Kingdom,19.9,7,2,2011
576597,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2011-11-15T14:57:00Z,1.25,14194,United Kingdom,15,46,11,2011
571667,22418,10 COLOUR SPACEBOY PEN,12,2011-10-18T13:04:00Z,0.85,14554,United Kingdom,10.2,42,10,2011
498216,47578A,ENGLISH ROSE SMALL SCENTED FLOWER,3,2010-02-17T13:26:00Z,0.85,17377,United Kingdom,2.55,7,2,2010
545289,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-03-01T11:55:00Z,1.25,14732,United Kingdom,15,9,3,2011
565802,23186,FRENCH STYLE STORAGE JAR CAFE,48,2011-09-07T10:36:00Z,0.29,17573,United Kingdom,13.919999999999998,36,9,2011
523960,22279,POCKET BAG BLUE PAISLEY RED SPOT,5,2010-09-26T12:51:00Z,1.25,16340,United Kingdom,6.25,39,9,2010
572284,23390,DOLLY GIRL MINI BACKPACK,2,2011-10-23T12:08:00Z,4.15,16744,United Kingdom,8.3,43,10,2011
508627,21034,REX CASH+CARRY JUMBO SHOPPER,1,2010-05-17T14:15:00Z,0.95,16932,United Kingdom,0.95,20,5,2010
498270,21327,SKULLS WRITING SET,12,2010-02-17T15:11:00Z,1.65,18218,United Kingdom,19.799999999999997,7,2,2010
568651,22492,MINI PAINT SET VINTAGE,36,2011-09-28T12:04:00Z,0.65,12362,Belgium,23.4,39,9,2011
523161,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,3,2010-09-20T15:24:00Z,5.95,14146,United Kingdom,17.85,38,9,2010
544455,22859,EASTER TIN BUNNY BOUQUET,1,2011-02-20T13:18:00Z,1.65,13097,United Kingdom,1.65,8,2,2011
547490,21166,COOK WITH WINE METAL SIGN,2,2011-03-23T11:48:00Z,2.08,17507,United Kingdom,4.16,12,3,2011
515685,22690,DOORMAT HOME SWEET HOME BLUE,2,2010-07-14T11:54:00Z,7.49,16499,United Kingdom,14.98,28,7,2010
566929,23209,LUNCH BAG VINTAGE DOILY,100,2011-09-15T15:21:00Z,1.45,17428,United Kingdom,145,37,9,2011
574726,22469,HEART OF WICKER SMALL,3,2011-11-06T14:56:00Z,1.65,14664,United Kingdom,4.949999999999999,45,11,2011
532981,22569,FELTCRAFT CUSHION BUTTERFLY,4,2010-11-15T13:43:00Z,3.75,12991,United Kingdom,15,46,11,2010
502288,22303,COFFEE MUG APPLES DESIGN,6,2010-03-24T08:31:00Z,2.55,12681,France,15.3,12,3,2010
515907,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,2010-07-15T13:13:00Z,8.5,13564,United Kingdom,17,28,7,2010
512259,84691,PACK 20 DOLLY PEGS,5,2010-06-14T13:03:00Z,0.85,17059,United Kingdom,4.25,24,6,2010
508064,84968E,S/16 VINTAGE BLACK CUTLERY,4,2010-05-12T13:55:00Z,12.75,16993,United Kingdom,51,19,5,2010
507370,22423,REGENCY CAKESTAND 3 TIER,1,2010-05-09T10:38:00Z,12.75,13007,United Kingdom,12.75,19,5,2010
541265,22268,EASTER DECORATION SITTING BUNNY,2,2011-01-16T16:23:00Z,0.85,17609,United Kingdom,1.7,3,1,2011
577331,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,2011-11-18T14:23:00Z,1.65,14667,United Kingdom,1.65,46,11,2011
518206,82597,BOMBS AWAY METAL SIGN,12,2010-08-05T11:55:00Z,2.1,13802,United Kingdom,25.200000000000003,31,8,2010
513956,37462E,"PET MUG, GOLDFISH",24,2010-06-29T14:49:00Z,0.42,15808,United Kingdom,10.08,26,6,2010
507133,84839,SWEETHEART KEY CABINET,1,2010-05-06T12:29:00Z,6.75,14461,United Kingdom,6.75,18,5,2010
505703,84836,ZINC METAL HEART DECORATION,12,2010-04-25T11:50:00Z,1.25,15600,United Kingdom,15,17,4,2010
534753,21914,BLUE HARMONICA IN BOX,12,2010-11-24T09:57:00Z,1.25,17990,United Kingdom,15,47,11,2010
526391,21169,YOU'RE CONFUSING ME METAL SIGN,5,2010-10-11T13:17:00Z,1.69,16919,United Kingdom,8.45,41,10,2010
526679,20728,LUNCH BAG CARS BLUE,6,2010-10-12T16:08:00Z,1.65,17003,United Kingdom,9.9,41,10,2010
579516,21564,PINK  HEART SHAPE LOVE BUCKET,1,2011-11-29T17:52:00Z,2.95,17841,United Kingdom,2.95,48,11,2011
504082,47570,ENGLISH ROSE TABLE CLOTH,1,2010-04-09T12:40:00Z,10.65,17841,United Kingdom,10.65,15,4,2010
532306,22631,CIRCUS PARADE LUNCH BOX,2,2010-11-11T14:29:00Z,1.95,12637,France,3.9,45,11,2010
564061,21621,VINTAGE UNION JACK BUNTING,3,2011-08-22T14:38:00Z,8.5,14505,United Kingdom,25.5,34,8,2011
552277,22846,BREAD BIN DINER STYLE RED,1,2011-05-08T12:34:00Z,16.95,13642,United Kingdom,16.95,19,5,2011
504204,84472,PINK AND LILAC QUILTED THROW,1,2010-04-12T11:22:00Z,45.95,14930,Channel Islands,45.95,15,4,2010
511051,22483,RED GINGHAM TEDDY BEAR,2,2010-06-06T12:13:00Z,2.95,12911,United Kingdom,5.9,23,6,2010
531353,22242,5 HOOK HANGER MAGIC TOADSTOOL,1,2010-11-07T13:47:00Z,1.65,15571,United Kingdom,1.65,45,11,2010
544484,21754,HOME BUILDING BLOCK WORD,6,2011-02-21T11:10:00Z,5.95,15321,United Kingdom,35.7,8,2,2011
550193,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2011-04-15T09:27:00Z,2.55,13952,United Kingdom,15.3,15,4,2011
551987,82486,WOOD S/3 CABINET ANT WHITE FINISH,1,2011-05-05T14:55:00Z,8.95,15005,United Kingdom,8.95,18,5,2011
572278,48129,DOORMAT TOPIARY,2,2011-10-23T10:46:00Z,8.25,16326,United Kingdom,16.5,43,10,2011
563022,21709,FOLDING UMBRELLA CHOCOLATE POLKADOT,1,2011-08-11T13:34:00Z,4.95,17248,United Kingdom,4.95,32,8,2011
503156,22262,FELT EGG COSY CHICKEN,2,2010-03-30T12:36:00Z,0.85,15862,United Kingdom,1.7,13,3,2010
561693,22644,CERAMIC CHERRY CAKE MONEY BANK,12,2011-07-29T09:48:00Z,1.45,15120,United Kingdom,17.4,30,7,2011
533290,21354,TOAST ITS - BEST MUM,12,2010-11-16T15:46:00Z,1.25,14911,EIRE,15,46,11,2010
540525,40016,CHINESE DRAGON PAPER LANTERNS,24,2011-01-09T13:02:00Z,0.42,16833,United Kingdom,10.08,2,1,2011
507668,21891,TRADITIONAL WOODEN SKIPPING ROPE,24,2010-05-11T08:54:00Z,1.25,13450,United Kingdom,30,19,5,2010
575508,22078,RIBBON REEL LACE DESIGN,120,2011-11-10T10:32:00Z,1.85,14646,Netherlands,222,45,11,2011
555350,21561,DINOSAUR LUNCH BOX WITH CUTLERY,6,2011-06-02T12:08:00Z,2.55,17652,United Kingdom,15.3,22,6,2011
551277,22156,HEART DECORATION WITH PEARLS,3,2011-04-27T13:06:00Z,0.85,13637,United Kingdom,2.55,17,4,2011
551527,21166,COOK WITH WINE METAL SIGN,6,2011-05-01T12:41:00Z,2.08,14395,United Kingdom,12.48,18,5,2011
565588,22382,LUNCH BAG SPACEBOY DESIGN,2,2011-09-05T13:50:00Z,1.65,16918,United Kingdom,3.3,36,9,2011
506992,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,2,2010-05-05T13:50:00Z,1.49,15023,United Kingdom,2.98,18,5,2010
517626,22023,EMPIRE BIRTHDAY CARD,12,2010-07-30T12:10:00Z,0.42,16428,United Kingdom,5.04,31,7,2010
515348,85099B,JUMBO BAG RED RETROSPOT,100,2010-07-12T10:37:00Z,1.65,13802,United Kingdom,165,28,7,2010
534640,21446,12 RED ROSE PEG PLACE SETTINGS,12,2010-11-23T13:02:00Z,1.25,13089,United Kingdom,15,47,11,2010
504165,47590B,PINK HAPPY BIRTHDAY BUNTING,125,2010-04-12T07:07:00Z,4.65,16754,United Kingdom,581.25,15,4,2010
494004,22297,HEART IVORY TRELLIS SMALL,24,2010-01-10T15:25:00Z,1.25,15601,United Kingdom,30,2,1,2010
563556,85099B,JUMBO BAG RED RETROSPOT,10,2011-08-17T13:31:00Z,2.08,17706,United Kingdom,20.8,33,8,2011
553537,22971,QUEENS GUARD COFFEE MUG,6,2011-05-17T15:25:00Z,2.55,14032,United Kingdom,15.3,20,5,2011
539760,21054,NURSE'S BAG SOFT TOY,2,2010-12-21T17:16:00Z,8.95,17400,United Kingdom,17.9,51,12,2010
528087,20961,STRAWBERRY BATH SPONGE,2,2010-10-20T13:09:00Z,1.25,16521,United Kingdom,2.5,42,10,2010
513952,22036,DINOSAUR BIRTHDAY CARD,12,2010-06-29T14:11:00Z,0.42,14049,United Kingdom,5.04,26,6,2010
504900,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,2010-04-18T15:12:00Z,4.95,17850,United Kingdom,19.8,16,4,2010
530426,22589,CARDHOLDER GINGHAM STAR,6,2010-11-03T10:20:00Z,2.55,14911,EIRE,15.3,44,11,2010
538094,21284,RETROSPOT CANDLE  SMALL,12,2010-12-09T14:50:00Z,1.69,13117,United Kingdom,20.28,49,12,2010
512724,22297,HEART IVORY TRELLIS SMALL,3,2010-06-17T13:06:00Z,1.25,16743,United Kingdom,3.75,24,6,2010
560989,23198,PANTRY MAGNETIC  SHOPPING LIST,12,2011-07-22T13:20:00Z,1.45,15704,United Kingdom,17.4,29,7,2011
581410,23209,LUNCH BAG VINTAGE DOILY,20,2011-12-08T14:14:00Z,1.65,13098,United Kingdom,33,49,12,2011
534846,21790,VINTAGE SNAP CARDS,12,2010-11-24T13:32:00Z,0.85,13823,United Kingdom,10.2,47,11,2010
555594,23298,SPOTTY BUNTING,3,2011-06-06T10:09:00Z,4.95,13880,United Kingdom,14.85,23,6,2011
512282,22473,TV DINNER TRAY VINTAGE PAISLEY,4,2010-06-14T14:06:00Z,4.95,14911,EIRE,19.8,24,6,2010
574035,21944,KITTENS DESIGN FLANNEL,1,2011-11-02T12:45:00Z,0.85,14606,United Kingdom,0.85,44,11,2011
512695,85042,ANTIQUE LILY FAIRY LIGHTS,24,2010-06-17T11:53:00Z,4.25,15606,United Kingdom,102,24,6,2010
500712,20726,LUNCH BAG WOODLAND,10,2010-03-09T14:14:00Z,1.65,13089,United Kingdom,16.5,10,3,2010
568141,22150,3 STRIPEY MICE FELTCRAFT,1,2011-09-25T11:21:00Z,1.95,16326,United Kingdom,1.95,39,9,2011
523305,21212,PACK OF 72 RETRO SPOT CAKE CASES,2,2010-09-21T12:49:00Z,0.55,12751,Brazil,1.1,38,9,2010
536401,84030E,ENGLISH ROSE HOT WATER BOTTLE,1,2010-12-01T11:21:00Z,4.25,15862,United Kingdom,4.25,48,12,2010
533658,22617,BAKING SET SPACEBOY DESIGN,3,2010-11-18T13:04:00Z,4.95,14614,United Kingdom,14.85,46,11,2010
531353,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,1,2010-11-07T13:47:00Z,0.85,15571,United Kingdom,0.85,45,11,2010
502632,22457,NATURAL SLATE HEART CHALKBOARD,6,2010-03-25T16:17:00Z,2.95,17484,United Kingdom,17.700000000000003,12,3,2010
571840,84836,ZINC METAL HEART DECORATION,12,2011-10-19T12:16:00Z,1.25,13590,United Kingdom,15,42,10,2011
521973,84991,60 TEATIME FAIRY CAKE CASES,3,2010-09-09T19:46:00Z,0.55,17366,United Kingdom,1.65,36,9,2010
518391,22469,HEART OF WICKER SMALL,10,2010-08-08T12:24:00Z,1.65,16939,United Kingdom,16.5,32,8,2010
529587,22631,CIRCUS PARADE LUNCH BOX,1,2010-10-28T19:51:00Z,1.95,13780,United Kingdom,1.95,43,10,2010
503616,22358,KINGS CHOICE TEA CADDY,6,2010-04-06T11:21:00Z,2.95,15215,United Kingdom,17.700000000000003,14,4,2010
551884,22123,PING MICROWAVE APRON,12,2011-05-05T09:17:00Z,1.95,16109,United Kingdom,23.4,18,5,2011
524092,22186,RED STAR CARD HOLDER,6,2010-09-27T11:57:00Z,2.95,15502,United Kingdom,17.700000000000003,39,9,2010
550956,22974,CHILDRENS DOLLY GIRL MUG,1,2011-04-21T16:37:00Z,1.65,17179,United Kingdom,1.65,16,4,2011
498429,22241,GARLAND WOODEN HAPPY EASTER,12,2010-02-18T17:12:00Z,1.25,15306,United Kingdom,15,7,2,2010
580500,22602,RETROSPOT WOODEN HEART DECORATION,14,2011-12-04T12:52:00Z,0.85,17131,United Kingdom,11.9,49,12,2011
503335,22139,RETRO SPOT TEA SET CERAMIC 11 PC,3,2010-03-31T12:22:00Z,4.95,16133,United Kingdom,14.85,13,3,2010
536063,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2010-11-30T10:40:00Z,4.95,15796,United Kingdom,14.85,48,11,2010
544601,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-02-22T09:00:00Z,7.95,16638,United Kingdom,15.9,8,2,2011
516312,84879,ASSORTED COLOUR BIRD ORNAMENT,32,2010-07-19T14:21:00Z,1.45,17850,United Kingdom,46.4,29,7,2010
520050,85199S,SMALL HANGING IVORY/RED WOOD BIRD,6,2010-08-23T14:52:00Z,0.42,13611,United Kingdom,2.52,34,8,2010
579692,21181,PLEASE ONE PERSON METAL SIGN,48,2011-11-30T14:05:00Z,1.85,12433,Norway,88.80000000000001,48,11,2011
537468,22113,GREY HEART HOT WATER BOTTLE,4,2010-12-07T10:36:00Z,3.75,12567,France,15,49,12,2010
546479,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,2011-03-14T11:38:00Z,8.25,12682,France,16.5,11,3,2011
547324,37450,CERAMIC CAKE BOWL + HANGING CAKES,18,2011-03-22T11:27:00Z,2.55,13014,United Kingdom,45.9,12,3,2011
552978,85014A,BLACK/BLUE POLKADOT UMBRELLA,48,2011-05-12T14:46:00Z,4.95,12590,Germany,237.6,19,5,2011
570862,23394,POSTE FRANCE CUSHION COVER,4,2011-10-12T15:35:00Z,3.75,17528,United Kingdom,15,41,10,2011
549596,22556,PLASTERS IN TIN CIRCUS PARADE,12,2011-04-11T11:06:00Z,1.65,14339,United Kingdom,19.799999999999997,15,4,2011
561715,22197,POPCORN HOLDER,24,2011-07-29T12:03:00Z,0.85,13102,United Kingdom,20.4,30,7,2011
504885,84795B,SUNSET CHECK HAMMOCK,1,2010-04-18T13:31:00Z,7.95,17969,United Kingdom,7.95,16,4,2010
548993,22637,PIGGY BANK RETROSPOT,48,2011-04-05T13:56:00Z,2.1,12753,Japan,100.8,14,4,2011
549522,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-04-08T15:34:00Z,0.85,16873,United Kingdom,8.5,14,4,2011
565397,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,5,2011-09-02T16:43:00Z,1.69,14171,United Kingdom,8.45,35,9,2011
550301,22284,HEN HOUSE DECORATION,6,2011-04-17T10:15:00Z,1.65,17243,United Kingdom,9.9,16,4,2011
562377,47504H,ENGLISH ROSE SPIRIT LEVEL,1,2011-08-04T15:04:00Z,0.79,14535,United Kingdom,0.79,31,8,2011
542578,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2011-01-28T14:57:00Z,1.25,13709,United Kingdom,15,4,1,2011
576593,23503,PLAYING CARDS KEEP CALM & CARRY ON,3,2011-11-15T14:48:00Z,1.25,15720,United Kingdom,3.75,46,11,2011
526121,84270,ASSTD DESIGN BUBBLE GUM RING,60,2010-10-08T13:30:00Z,0.21,14186,United Kingdom,12.6,41,10,2010
580887,21287,SCENTED VELVET LOUNGE CANDLE,12,2011-12-06T12:26:00Z,0.38,13755,United Kingdom,4.5600000000000005,49,12,2011
510291,21080,SET/20 RED SPOTTY PAPER NAPKINS,12,2010-05-28T11:47:00Z,0.85,13338,United Kingdom,10.2,22,5,2010
580049,22553,PLASTERS IN TIN SKULLS,12,2011-12-01T12:54:00Z,1.65,13599,United Kingdom,19.799999999999997,48,12,2011
545838,22197,SMALL POPCORN HOLDER,8,2011-03-07T13:33:00Z,0.85,14606,United Kingdom,6.8,10,3,2011
514096,21361,LOVE LARGE WOOD LETTERS,2,2010-06-30T12:17:00Z,12.75,17531,United Kingdom,25.5,26,6,2010
563432,22995,TRAVEL CARD WALLET SUKI,6,2011-08-16T12:12:00Z,0.42,16713,United Kingdom,2.52,33,8,2011
557442,84581,DOG TOY WITH PINK CROCHET SKIRT,3,2011-06-20T12:53:00Z,3.75,14808,United Kingdom,11.25,25,6,2011
560209,23160,REGENCY TEA SPOON,24,2011-07-15T14:05:00Z,1.25,15004,United Kingdom,30,28,7,2011
526904,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2010-10-13T15:14:00Z,2.95,16130,United Kingdom,17.700000000000003,41,10,2010
565186,16161U,WRAP SUKI AND FRIENDS,25,2011-09-01T15:56:00Z,0.42,17220,United Kingdom,10.5,35,9,2011
562393,22726,ALARM CLOCK BAKELIKE GREEN,8,2011-08-04T16:17:00Z,3.75,18172,United Kingdom,30,31,8,2011
496928,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2010-02-04T16:21:00Z,2.55,16266,United Kingdom,81.6,5,2,2010
532150,22113,GREY HEART HOT WATER BOTTLE,2,2010-11-11T12:06:00Z,3.75,16395,United Kingdom,7.5,45,11,2010
513663,22470,HEART OF WICKER LARGE,12,2010-06-28T10:39:00Z,2.95,12935,United Kingdom,35.400000000000006,26,6,2010
546687,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2011-03-16T09:58:00Z,1.25,16040,United Kingdom,15,11,3,2011
553034,22560,TRADITIONAL MODELLING CLAY,10,2011-05-12T20:03:00Z,1.25,17970,United Kingdom,12.5,19,5,2011
562537,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2011-08-05T15:02:00Z,0.95,12517,Germany,11.4,31,8,2011
573581,22131,FOOD CONTAINER SET 3 LOVE HEART,6,2011-10-31T14:22:00Z,1.95,14911,EIRE,11.7,44,10,2011
494779,72225C,LAVENDER SCENT CAKE CANDLE,5,2010-01-18T12:55:00Z,0.29,18041,United Kingdom,1.45,3,1,2010
535449,22605,WOODEN CROQUET GARDEN SET,1,2010-11-26T12:50:00Z,14.95,17516,United Kingdom,14.95,48,11,2010
547358,21125,SET 6 FOOTBALL CELEBRATION CANDLES,2,2011-03-22T12:25:00Z,1.25,15998,United Kingdom,2.5,12,3,2011
